# id,url,longitude,latitude
52401891761,https://live.staticflickr.com/65535/52401891761_da2982e066_c.jpg,6.146957,46.201202
52402385313,https://live.staticflickr.com/65535/52402385313_13cf46690d_c.jpg,6.147279,46.200831
52402385073,https://live.staticflickr.com/65535/52402385073_c1e16b199e_c.jpg,6.146957,46.201202
52402170894,https://live.staticflickr.com/65535/52402170894_b9f6a1ec15_c.jpg,6.146957,46.201202
52401371637,https://live.staticflickr.com/65535/52401371637_c7d31bc8e9_c.jpg,6.146743,46.201057
52402315035,https://live.staticflickr.com/65535/52402315035_b088692c6c_c.jpg,6.146743,46.201057
52401371237,https://live.staticflickr.com/65535/52401371237_2a8d6a450d_c.jpg,6.146743,46.201057
52402273510,https://live.staticflickr.com/65535/52402273510_ee0eae3c37_c.jpg,6.148180,46.207640
52401319872,https://live.staticflickr.com/65535/52401319872_e0160ab68b_c.jpg,6.146754,46.205450
52402090949,https://live.staticflickr.com/65535/52402090949_946510d9a6_c.jpg,6.147590,46.203326
52402090454,https://live.staticflickr.com/65535/52402090454_585816ce42_c.jpg,6.145595,46.204002
52401292792,https://live.staticflickr.com/65535/52401292792_fd08f4606a_c.jpg,6.145595,46.204002
52402080684,https://live.staticflickr.com/65535/52402080684_c095707577_c.jpg,6.148481,46.204165
52402292898,https://live.staticflickr.com/65535/52402292898_5e9b470128_c.jpg,6.147977,46.203712
52402078569,https://live.staticflickr.com/65535/52402078569_b849ae2357_c.jpg,6.147977,46.203712
52402291338,https://live.staticflickr.com/65535/52402291338_ce8c38f832_c.jpg,6.148223,46.201158
52402077084,https://live.staticflickr.com/65535/52402077084_137f75d605_c.jpg,6.148223,46.201158
52401792731,https://live.staticflickr.com/65535/52401792731_a2c8009c48_c.jpg,6.148223,46.201158
52401792531,https://live.staticflickr.com/65535/52401792531_288eb86d7f_c.jpg,6.147955,46.200772
52401792426,https://live.staticflickr.com/65535/52401792426_4d0f44c185_c.jpg,6.147955,46.200772
52402076239,https://live.staticflickr.com/65535/52402076239_348076caac_c.jpg,6.147955,46.200772
52401791716,https://live.staticflickr.com/65535/52401791716_20aeb7550d_c.jpg,6.147955,46.200772
52402071174,https://live.staticflickr.com/65535/52402071174_b7dc665aee_c.jpg,6.145906,46.201871
52402213830,https://live.staticflickr.com/65535/52402213830_09462c5651_c.jpg,6.146056,46.202416
52401785266,https://live.staticflickr.com/65535/52401785266_a7d5f0e876_c.jpg,6.145906,46.201871
52402283273,https://live.staticflickr.com/65535/52402283273_3004158fd6_c.jpg,6.146056,46.202416
52402210195,https://live.staticflickr.com/65535/52402210195_1f3f5744c2_c.jpg,6.146496,46.204752
52402210085,https://live.staticflickr.com/65535/52402210085_d7bb331167_c.jpg,6.146496,46.204752
52402277193,https://live.staticflickr.com/65535/52402277193_8d65cdab0a_c.jpg,6.148942,46.208486
52401262472,https://live.staticflickr.com/65535/52401262472_01e963b7d5_c.jpg,6.148942,46.208486
52402274213,https://live.staticflickr.com/65535/52402274213_916e118314_c.jpg,6.148942,46.208486
52402274033,https://live.staticflickr.com/65535/52402274033_55c0142468_c.jpg,6.148942,46.208486
52402203640,https://live.staticflickr.com/65535/52402203640_c5338af235_c.jpg,6.148942,46.208486
52402202445,https://live.staticflickr.com/65535/52402202445_5496a99d4c_c.jpg,6.148942,46.208486
52401773806,https://live.staticflickr.com/65535/52401773806_39c5775c3d_c.jpg,6.148942,46.208486
52401258097,https://live.staticflickr.com/65535/52401258097_2eeea6734e_c.jpg,6.148513,46.207922
52401257897,https://live.staticflickr.com/65535/52401257897_ae368f36d4_c.jpg,6.148513,46.207922
52401257757,https://live.staticflickr.com/65535/52401257757_5155627d4e_c.jpg,6.149554,46.209058
52402056329,https://live.staticflickr.com/65535/52402056329_b1960f0198_c.jpg,6.149554,46.209058
52402269528,https://live.staticflickr.com/65535/52402269528_3b3b611468_c.jpg,6.150455,46.209533
52401764251,https://live.staticflickr.com/65535/52401764251_87dd1d0d04_c.jpg,6.149404,46.208234
52402188805,https://live.staticflickr.com/65535/52402188805_4f498005a5_c.jpg,6.149404,46.208234
52402257518,https://live.staticflickr.com/65535/52402257518_ab96b0f793_c.jpg,6.149404,46.208234
52402185670,https://live.staticflickr.com/65535/52402185670_46d9ee44e6_c.jpg,6.151528,46.209957
52402255178,https://live.staticflickr.com/65535/52402255178_572d7f8784_c.jpg,6.151528,46.209957
52401242867,https://live.staticflickr.com/65535/52401242867_938f9e5ddf_c.jpg,6.151528,46.209957
52401746936,https://live.staticflickr.com/65535/52401746936_1c73fda618_c.jpg,6.154596,46.210362
52401232912,https://live.staticflickr.com/65535/52401232912_6eb4c02144_c.jpg,6.154596,46.210362
52402174250,https://live.staticflickr.com/65535/52402174250_9b31aba56b_c.jpg,6.154596,46.210362
52402030139,https://live.staticflickr.com/65535/52402030139_6a85d504ae_c.jpg,6.154596,46.210362
52401231637,https://live.staticflickr.com/65535/52401231637_2bdfaf6f1d_c.jpg,6.154596,46.210362
52401228982,https://live.staticflickr.com/65535/52401228982_b1d686e6df_c.jpg,6.154596,46.210362
52402027539,https://live.staticflickr.com/65535/52402027539_137a3b6182_c.jpg,6.154596,46.210362
52401228692,https://live.staticflickr.com/65535/52401228692_7ee1ba125b_c.jpg,6.154596,46.210362
52402152805,https://live.staticflickr.com/65535/52402152805_ebcb88e9a2_c.jpg,6.154596,46.210362
52402008674,https://live.staticflickr.com/65535/52402008674_f5f51785ca_c.jpg,6.154596,46.210362
52402152515,https://live.staticflickr.com/65535/52402152515_e353fc1228_c.jpg,6.155841,46.207422
52402133375,https://live.staticflickr.com/65535/52402133375_fb2389e303_c.jpg,7.476464,46.121896
52401914124,https://live.staticflickr.com/65535/52401914124_e6b43f0713_c.jpg,7.629693,46.758569
52401114907,https://live.staticflickr.com/65535/52401114907_3800a0f25b_c.jpg,7.629693,46.758569
52401629961,https://live.staticflickr.com/65535/52401629961_4ba6b27d2a_c.jpg,7.629693,46.758569
52401913264,https://live.staticflickr.com/65535/52401913264_1a6796179c_c.jpg,7.629693,46.758569
52401629441,https://live.staticflickr.com/65535/52401629441_f99d0611b2_c.jpg,7.629693,46.758569
52402125363,https://live.staticflickr.com/65535/52402125363_6c8c78226b_c.jpg,7.629693,46.758569
52401912429,https://live.staticflickr.com/65535/52401912429_5b4033de1b_c.jpg,7.629693,46.758569
52401113092,https://live.staticflickr.com/65535/52401113092_692bddc100_c.jpg,7.629693,46.758569
52401911814,https://live.staticflickr.com/65535/52401911814_52c4bc5470_c.jpg,7.629693,46.758569
52401112392,https://live.staticflickr.com/65535/52401112392_3e399b0f86_c.jpg,7.629822,46.757864
52402054900,https://live.staticflickr.com/65535/52402054900_1d0f5cd581_c.jpg,7.629822,46.757864
52402123623,https://live.staticflickr.com/65535/52402123623_68d9d5f7b8_c.jpg,7.629822,46.757864
52402054575,https://live.staticflickr.com/65535/52402054575_0e391a747f_c.jpg,7.629822,46.757864
52402122723,https://live.staticflickr.com/65535/52402122723_b5e451a3e2_c.jpg,7.629822,46.757864
52402053000,https://live.staticflickr.com/65535/52402053000_9711f543b8_c.jpg,7.629822,46.757864
52402121583,https://live.staticflickr.com/65535/52402121583_a3d3373092_c.jpg,7.628588,46.758959
52402121343,https://live.staticflickr.com/65535/52402121343_b420d17aa7_c.jpg,7.628588,46.758959
52401109282,https://live.staticflickr.com/65535/52401109282_9469794d16_c.jpg,7.628588,46.758959
52402120828,https://live.staticflickr.com/65535/52402120828_4ce1780781_c.jpg,7.628588,46.758959
52402120523,https://live.staticflickr.com/65535/52402120523_d6e7dba8bc_c.jpg,7.628234,46.759878
52401623891,https://live.staticflickr.com/65535/52401623891_8b39115d02_c.jpg,7.628234,46.759878
52402050990,https://live.staticflickr.com/65535/52402050990_6846b04090_c.jpg,7.628524,46.759635
52402050810,https://live.staticflickr.com/65535/52402050810_419788c2c9_c.jpg,7.628524,46.759635
52402119083,https://live.staticflickr.com/65535/52402119083_2149327fe5_c.jpg,7.632215,46.756430
52402118363,https://live.staticflickr.com/65535/52402118363_d98a4ddeb6_c.jpg,7.632215,46.756430
52402117748,https://live.staticflickr.com/65535/52402117748_38ae64a2a6_c.jpg,7.632215,46.756430
52402048410,https://live.staticflickr.com/65535/52402048410_cf3b2d1ee4_c.jpg,7.632215,46.756430
52401105537,https://live.staticflickr.com/65535/52401105537_6e811bb696_c.jpg,7.632215,46.756430
52401620661,https://live.staticflickr.com/65535/52401620661_28b6a8ff6f_c.jpg,7.631506,46.758773
52401903949,https://live.staticflickr.com/65535/52401903949_4b01a7406e_c.jpg,7.629618,46.759958
52402047185,https://live.staticflickr.com/65535/52402047185_21f504876a_c.jpg,7.629618,46.759958
52402046685,https://live.staticflickr.com/65535/52402046685_dc07b5eb11_c.jpg,7.629618,46.759958
52402046470,https://live.staticflickr.com/65535/52402046470_6e92412d63_c.jpg,7.637686,46.746212
52401103387,https://live.staticflickr.com/65535/52401103387_ee3ba06aaa_c.jpg,7.631506,46.758773
52402114828,https://live.staticflickr.com/65535/52402114828_c8de835cd2_c.jpg,7.631506,46.758773
52402114548,https://live.staticflickr.com/65535/52402114548_d0dda7693c_c.jpg,7.631506,46.758773
52401901504,https://live.staticflickr.com/65535/52401901504_41c6080971_c.jpg,7.628910,46.761333
52402114063,https://live.staticflickr.com/65535/52402114063_fb905bee8b_c.jpg,7.628910,46.761333
52401617531,https://live.staticflickr.com/65535/52401617531_33ab9d623d_c.jpg,7.628588,46.758959
52402044075,https://live.staticflickr.com/65535/52402044075_1ec0e5330c_c.jpg,7.628588,46.758959
52401100722,https://live.staticflickr.com/65535/52401100722_29f1ca0323_c.jpg,7.628588,46.758959
52401100522,https://live.staticflickr.com/65535/52401100522_491dd882bb_c.jpg,7.628588,46.758959
52401615776,https://live.staticflickr.com/65535/52401615776_5a1e2db477_c.jpg,7.629822,46.757864
52401899274,https://live.staticflickr.com/65535/52401899274_e742dc1c96_c.jpg,7.629822,46.757864
52402112178,https://live.staticflickr.com/65535/52402112178_f6fbb449cb_c.jpg,7.637686,46.746212
52401615271,https://live.staticflickr.com/65535/52401615271_4b9bdbce50_c.jpg,7.637686,46.746212
52401898714,https://live.staticflickr.com/65535/52401898714_55737cf121_c.jpg,7.637686,46.746212
52402042415,https://live.staticflickr.com/65535/52402042415_e6d0e864f4_c.jpg,7.637686,46.746212
52401099447,https://live.staticflickr.com/65535/52401099447_7f0e217e99_c.jpg,7.637686,46.746212
52401099327,https://live.staticflickr.com/65535/52401099327_12ce082f34_c.jpg,7.637686,46.746212
52402111348,https://live.staticflickr.com/65535/52402111348_60e64c5f0e_c.jpg,7.637686,46.746212
52401098882,https://live.staticflickr.com/65535/52401098882_5fe63eeb9d_c.jpg,7.637686,46.746212
52402041545,https://live.staticflickr.com/65535/52402041545_fe46edf222_c.jpg,7.637686,46.746212
52402041365,https://live.staticflickr.com/65535/52402041365_e6038914a3_c.jpg,7.637686,46.746212
52402040980,https://live.staticflickr.com/65535/52402040980_f5498d8c17_c.jpg,7.637686,46.746212
52401097712,https://live.staticflickr.com/65535/52401097712_9077c711ff_c.jpg,7.637686,46.746212
52401612956,https://live.staticflickr.com/65535/52401612956_1860643d84_c.jpg,7.637686,46.746212
52401097172,https://live.staticflickr.com/65535/52401097172_bd571df144_c.jpg,7.637686,46.746212
52401096767,https://live.staticflickr.com/65535/52401096767_d92e59276b_c.jpg,7.637686,46.746212
52402108608,https://live.staticflickr.com/65535/52402108608_38aac36d74_c.jpg,7.637686,46.746212
52401895214,https://live.staticflickr.com/65535/52401895214_6f0cc11f01_c.jpg,7.637686,46.746212
52402038250,https://live.staticflickr.com/65535/52402038250_ee0117cc95_c.jpg,7.637686,46.746212
52401095147,https://live.staticflickr.com/65535/52401095147_d0c94e5538_c.jpg,7.637686,46.746212
52402036705,https://live.staticflickr.com/65535/52402036705_564537e0b5_c.jpg,7.637686,46.746212
52402036495,https://live.staticflickr.com/65535/52402036495_94418164cd_c.jpg,7.637686,46.746212
52401608511,https://live.staticflickr.com/65535/52401608511_901d6fc8df_c.jpg,7.637686,46.746212
52401092462,https://live.staticflickr.com/65535/52401092462_3608f7f1cf_c.jpg,7.637686,46.746212
52401890659,https://live.staticflickr.com/65535/52401890659_bd36f158e5_c.jpg,7.637686,46.746212
52401600681,https://live.staticflickr.com/65535/52401600681_26cf8c5a49_c.jpg,8.625358,46.902794
52401884139,https://live.staticflickr.com/65535/52401884139_7a92c59471_c.jpg,8.625358,46.902794
52401600486,https://live.staticflickr.com/65535/52401600486_cd2772cfb2_c.jpg,8.625747,46.897458
52401600456,https://live.staticflickr.com/65535/52401600456_814cdfea83_c.jpg,8.625377,46.902611
52401883849,https://live.staticflickr.com/65535/52401883849_19f4499f68_c.jpg,8.625483,46.902391
52402027540,https://live.staticflickr.com/65535/52402027540_3bbf786ca7_c.jpg,8.625686,46.902286
52401883704,https://live.staticflickr.com/65535/52401883704_73f87dabe6_c.jpg,8.613163,46.931588
52402097198,https://live.staticflickr.com/65535/52402097198_b9a462beb8_c.jpg,8.613600,46.931544
52402027235,https://live.staticflickr.com/65535/52402027235_11e83fb072_c.jpg,8.613194,46.931583
52401883234,https://live.staticflickr.com/65535/52401883234_71fe6fbefe_c.jpg,8.613544,46.931563
52401599691,https://live.staticflickr.com/65535/52401599691_1de503b782_c.jpg,8.623147,46.919822
52402096748,https://live.staticflickr.com/65535/52402096748_bbb43d8ef9_c.jpg,8.613544,46.931563
52401599581,https://live.staticflickr.com/65535/52401599581_ba4fb1eeda_c.jpg,8.621738,46.949086
52401599456,https://live.staticflickr.com/65535/52401599456_ca4136ce53_c.jpg,8.621738,46.949086
52401599346,https://live.staticflickr.com/65535/52401599346_8e46efbdaf_c.jpg,8.621791,46.949547
52402096428,https://live.staticflickr.com/65535/52402096428_7b062bee45_c.jpg,8.621725,46.949383
52401083482,https://live.staticflickr.com/65535/52401083482_65e4e1c931_c.jpg,8.622041,46.949538
52401013827,https://live.staticflickr.com/65535/52401013827_b376db4b75_c.jpg,8.600138,47.436157
52401013617,https://live.staticflickr.com/65535/52401013617_fe52e3a0cc_c.jpg,8.600138,47.436157
52402024703,https://live.staticflickr.com/65535/52402024703_2b2d37035e_c.jpg,8.600138,47.436157
52402024378,https://live.staticflickr.com/65535/52402024378_1d5f19860d_c.jpg,8.600138,47.436157
52402024158,https://live.staticflickr.com/65535/52402024158_e92c0e233a_c.jpg,8.600138,47.436157
52401527521,https://live.staticflickr.com/65535/52401527521_417082df12_c.jpg,8.600138,47.436157
52402024023,https://live.staticflickr.com/65535/52402024023_dcd7f15a0c_c.jpg,8.600138,47.436157
52402023673,https://live.staticflickr.com/65535/52402023673_60c432e586_c.jpg,8.600138,47.436157
52402023583,https://live.staticflickr.com/65535/52402023583_81cbf56500_c.jpg,8.600138,47.436157
52401810034,https://live.staticflickr.com/65535/52401810034_5e051e08ab_c.jpg,8.600138,47.436157
52401526196,https://live.staticflickr.com/65535/52401526196_d69ce5c84b_c.jpg,8.600138,47.436157
52401526001,https://live.staticflickr.com/65535/52401526001_74b90e314b_c.jpg,8.600138,47.436157
52401954190,https://live.staticflickr.com/65535/52401954190_8d338612c7_c.jpg,8.600138,47.436157
52401808914,https://live.staticflickr.com/65535/52401808914_52173348b5_c.jpg,8.600138,47.436157
52402020883,https://live.staticflickr.com/65535/52402020883_6154dca933_c.jpg,8.600138,47.436157
52401523551,https://live.staticflickr.com/65535/52401523551_5f931b4af7_c.jpg,8.600138,47.436157
52401530471,https://live.staticflickr.com/65535/52401530471_9bd4905d09_c.jpg,8.600138,47.436157
52401015942,https://live.staticflickr.com/65535/52401015942_2e6190ec84_c.jpg,8.600138,47.436157
52401958670,https://live.staticflickr.com/65535/52401958670_0a37b2f2fc_c.jpg,8.600138,47.436157
52402027033,https://live.staticflickr.com/65535/52402027033_7f8271d3fd_c.jpg,8.600138,47.436157
52401813499,https://live.staticflickr.com/65535/52401813499_6d99277ed9_c.jpg,8.600138,47.436157
52402026798,https://live.staticflickr.com/65535/52402026798_25644f3ba6_c.jpg,8.600138,47.436157
52401529756,https://live.staticflickr.com/65535/52401529756_4bb1f12a92_c.jpg,8.600138,47.436157
52401957885,https://live.staticflickr.com/65535/52401957885_9b116e26a6_c.jpg,8.600138,47.436157
52401812804,https://live.staticflickr.com/65535/52401812804_1022abd210_c.jpg,8.600138,47.436157
52402025923,https://live.staticflickr.com/65535/52402025923_da2cbe6105_c.jpg,8.600138,47.436157
52402025618,https://live.staticflickr.com/65535/52402025618_a18e10c727_c.jpg,8.600138,47.436157
52401956890,https://live.staticflickr.com/65535/52401956890_48983ac8e2_c.jpg,8.600138,47.436157
52402007493,https://live.staticflickr.com/65535/52402007493_b04646820b_c.jpg,8.595170,47.409822
52401509941,https://live.staticflickr.com/65535/52401509941_7191bea349_c.jpg,8.595170,47.409822
52401793069,https://live.staticflickr.com/65535/52401793069_0ecdb2003d_c.jpg,8.595170,47.409822
52401508291,https://live.staticflickr.com/65535/52401508291_0ac98a9b7e_c.jpg,8.538902,47.369436
52401505521,https://live.staticflickr.com/65535/52401505521_d81a2b47e0_c.jpg,8.538902,47.369436
52402002223,https://live.staticflickr.com/65535/52402002223_128fb90220_c.jpg,8.538902,47.369436
52401985248,https://live.staticflickr.com/65535/52401985248_7584c2afe8_c.jpg,8.438326,47.338640
52401458761,https://live.staticflickr.com/31337/52401458761_993f1ed374_c.jpg,8.590868,46.647108
52401942538,https://live.staticflickr.com/65535/52401942538_b9fcf9eeba_c.jpg,8.590868,46.647108
52401445436,https://live.staticflickr.com/65535/52401445436_747ec6a6b1_c.jpg,8.590868,46.647108
52401873370,https://live.staticflickr.com/65535/52401873370_906dd3bdca_c.jpg,8.590868,46.647108
52401940638,https://live.staticflickr.com/65535/52401940638_069a3ed328_c.jpg,8.590868,46.647108
52400929812,https://live.staticflickr.com/65535/52400929812_a4dc85d2d1_c.jpg,8.590868,46.647108
52401940313,https://live.staticflickr.com/65535/52401940313_54273de21f_c.jpg,8.590868,46.647108
52377426491,https://live.staticflickr.com/65535/52377426491_3030198c43_c.jpg,8.299580,47.092292
52401600350,https://live.staticflickr.com/65535/52401600350_4fcb7e9d61_c.jpg,7.449516,46.934444
52401666098,https://live.staticflickr.com/65535/52401666098_0e4ccf3467_c.jpg,7.449516,46.934444
52399465819,https://live.staticflickr.com/65535/52399465819_4a608613e9_c.jpg,9.011138,45.916653
52401537050,https://live.staticflickr.com/65535/52401537050_6044a9f705_c.jpg,6.745401,46.489004
52401354984,https://live.staticflickr.com/65535/52401354984_9b81b42839_c.jpg,8.632142,47.025908
52401327409,https://live.staticflickr.com/65535/52401327409_585c9102bd_c.jpg,6.151614,46.250683
52401535883,https://live.staticflickr.com/65535/52401535883_dea7363f05_c.jpg,6.155798,46.207428
52401535688,https://live.staticflickr.com/65535/52401535688_b55f1d69b9_c.jpg,6.147000,46.203166
52401535358,https://live.staticflickr.com/65535/52401535358_8463cea9e1_c.jpg,6.148395,46.201176
52401039521,https://live.staticflickr.com/65535/52401039521_f69c5def01_c.jpg,6.150691,46.208244
52401465500,https://live.staticflickr.com/65535/52401465500_5828063da3_c.jpg,9.053420,46.752850
52401321134,https://live.staticflickr.com/65535/52401321134_d0020a82c6_c.jpg,9.052170,46.752860
52401465050,https://live.staticflickr.com/65535/52401465050_668ab7151b_c.jpg,9.051620,46.752660
52401529413,https://live.staticflickr.com/65535/52401529413_8492b95ff5_c.jpg,9.052040,46.753100
52355947431,https://live.staticflickr.com/65535/52355947431_e2c980eb1c_c.jpg,8.204984,47.191068
52390630760,https://live.staticflickr.com/65535/52390630760_a5ecdfbbbc_c.jpg,8.299580,47.092292
52400934886,https://live.staticflickr.com/65535/52400934886_f4eeca05b6_c.jpg,6.633302,46.523694
52356374665,https://live.staticflickr.com/65535/52356374665_92da68ef8a_c.jpg,8.204984,47.191068
52402825407,https://live.staticflickr.com/65535/52402825407_79cb320292_c.jpg,6.145603,46.203342
52403835808,https://live.staticflickr.com/65535/52403835808_2d7c856bb3_c.jpg,6.149142,46.193672
52401123184,https://live.staticflickr.com/65535/52401123184_7a3212e79e_c.jpg,7.087600,46.592552
52401304488,https://live.staticflickr.com/65535/52401304488_5b5a69cf07_c.jpg,6.155816,46.190813
52401304423,https://live.staticflickr.com/65535/52401304423_1005907ea9_c.jpg,6.144713,46.208032
52400808571,https://live.staticflickr.com/65535/52400808571_453e56c074_c.jpg,6.144713,46.208032
52400808511,https://live.staticflickr.com/65535/52400808511_18efb522e7_c.jpg,6.154798,46.202132
52401492860,https://live.staticflickr.com/65535/52401492860_8008923797_c.jpg,8.299580,47.092292
52401166620,https://live.staticflickr.com/65535/52401166620_9a4802908d_c.jpg,8.066630,47.490900
52363769689,https://live.staticflickr.com/65535/52363769689_8bd87a2e65_c.jpg,8.204984,47.191068
52401491195,https://live.staticflickr.com/65535/52401491195_fdcb54e0bf_c.jpg,8.299580,47.092292
52389279217,https://live.staticflickr.com/65535/52389279217_c89a5bd298_c.jpg,8.296329,47.082415
52366030623,https://live.staticflickr.com/65535/52366030623_58e1024e34_c.jpg,8.299580,47.092292
52355004577,https://live.staticflickr.com/65535/52355004577_3156c43ba9_c.jpg,8.204984,47.191068
52400154334,https://live.staticflickr.com/65535/52400154334_d7e40fe585_c.jpg,9.412038,47.283233
52399351587,https://live.staticflickr.com/65535/52399351587_fef17a3b4a_c.jpg,9.412038,47.283191
52399351307,https://live.staticflickr.com/65535/52399351307_e95d1c2bb1_c.jpg,9.411572,47.283055
52400153274,https://live.staticflickr.com/65535/52400153274_b5e9951db0_c.jpg,9.411580,47.283052
52399866321,https://live.staticflickr.com/65535/52399866321_92b43df04c_c.jpg,9.410230,47.282633
52399349687,https://live.staticflickr.com/65535/52399349687_2a419dc0f9_c.jpg,9.410244,47.282441
52400151369,https://live.staticflickr.com/65535/52400151369_31580b6005_c.jpg,9.409813,47.281180
52399864711,https://live.staticflickr.com/65535/52399864711_52b1e89f73_c.jpg,9.410063,47.281305
52400291860,https://live.staticflickr.com/65535/52400291860_a2114b4aef_c.jpg,9.411650,47.282297
52400291415,https://live.staticflickr.com/65535/52400291415_809281675e_c.jpg,9.412083,47.282583
52399346897,https://live.staticflickr.com/65535/52399346897_7af5bac1b9_c.jpg,9.414658,47.283408
52399346562,https://live.staticflickr.com/65535/52399346562_7d0573dc11_c.jpg,9.414905,47.283474
52400148644,https://live.staticflickr.com/65535/52400148644_69eecbda55_c.jpg,9.414916,47.283455
52400289810,https://live.staticflickr.com/65535/52400289810_90b86f928b_c.jpg,9.414911,47.283452
52400147944,https://live.staticflickr.com/65535/52400147944_53677cc48f_c.jpg,9.400252,47.270100
52400289175,https://live.staticflickr.com/65535/52400289175_cb0cf4fddc_c.jpg,9.395636,47.267569
52399860961,https://live.staticflickr.com/65535/52399860961_ea758999de_c.jpg,9.396191,47.267205
52399860096,https://live.staticflickr.com/65535/52399860096_ab5408b5b2_c.jpg,9.396419,47.266925
52400287595,https://live.staticflickr.com/65535/52400287595_c9586f7757_c.jpg,9.396424,47.266877
52400287130,https://live.staticflickr.com/65535/52400287130_6d7bd830dc_c.jpg,9.400494,47.267280
52400286145,https://live.staticflickr.com/65535/52400286145_cd4d36e4a6_c.jpg,9.401766,47.267402
52400349768,https://live.staticflickr.com/65535/52400349768_f75e225285_c.jpg,9.403875,47.267627
52400143639,https://live.staticflickr.com/65535/52400143639_cc450d8d24_c.jpg,9.412241,47.275902
52399214573,https://live.staticflickr.com/65535/52399214573_e96faa5a3a_c.jpg,9.019045,45.928222
